"simulation_id","simulation_key","simulation_seed","design_seed","design_group","anchor_set_id","data_partition","primary_eligible","censored_failure","success_status","run_started","run_finished","runtime_seconds","total_time","warnings","error_message","completed","stop_reason","simulated_time","lac_0","mu_0","gam_0","laa_0","K_0","K_1","mu_1","laa_1","lambda0","island_endemic_p","island_nonendemic_p","island_endemic_a","island_nonendemic_a","connectance","disconnect_p","disconnect_a","largest_component","n_components","plant_degree","animal_degree","nonend_nltt_p","singleton_nltt_p","multi_nltt_p","nonend_nltt_a","singleton_nltt_a","multi_nltt_a","island_p","island_a","final_degree_median","final_degree_p90","final_degree_p99","final_degree_max"
1,"sim_0001",904729,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.747703 +0200","2026-08-05 02:16:07.538011 +0200",2.791,10,,,TRUE,"completed",10,0.177223860371562,0.150352690522073,0.0305051056189339,0.165177859668173,73.9916644607981,3.52785057733336,0.0266785871148548,0.138450335582408,0.296399022746838,4,1,13,14,0.0222222222222222,3,24,3,29,0.6,0.111111111111111,0.72823681325441,30.7419636191431,0,48.8137290337733,68.942488281031,8.36440351259086,5,27,0,1,2,2
2,"sim_0002",1009458,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.407886 +0200","2026-08-05 02:16:07.132739 +0200",2.725,10,,,TRUE,"completed",10,0.143959913579407,0.131598065259274,0.0431770873191598,0.132766557763149,74.6092290860911,7.32497703165697,0.0312635178434879,0.16564039147944,0.231206661066595,5,4,8,12,0.05,5,12,6,20,1,0.45,7.37359090394786,6.85420572758637,14.9768891227842,21.8338613945599,18.4464126366826,19.5509586573557,9,20,0,1.73333333333333,5,5
3,"sim_0003",1114187,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.450159 +0200","2026-08-05 02:16:05.681210 +0200",2.231,10,,,TRUE,"completed",10,0.171821773417574,0.135069994959451,0.0258538661827289,0.143469884861798,69.5946934293335,1.6108215070195,0.0242632274950292,0.140361953514512,0.374224173197999,8,1,10,8,0.123456790123457,2,11,12,15,2.22222222222222,1.11111111111111,6.3373586731627,9.83267747065645,20.4353188164908,20.3091099522008,12.8109300015081,17.9320881792031,9,18,1,4,5,5
4,"sim_0004",1218916,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.644882 +0200","2026-08-05 02:16:07.170767 +0200",3.526,10,,,TRUE,"completed",10,0.162619172175554,0.122610319093417,0.0592533295177589,0.137895221616053,82.8325313297825,1.55457848568827,0.0193563615309711,0.13544609324431,0.378353660828104,12,8,27,12,0.0948717948717949,4,19,32,25,3.7,1.8974358974359,26.774118698215,5.29958601400833,55.0287751496356,35.4559851668258,105.839224756273,41.7919813234984,20,39,1,7.73333333333333,9,9
5,"sim_0005",1323645,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.808411 +0200","2026-08-05 02:16:07.163647 +0200",3.356,10,,,TRUE,"completed",10,0.320186632152621,0.194229018183096,0.0477008863328441,0.116595095847687,75.2380428698949,2.06246751120142,0.0203838278577869,0.150587450401832,0.345510139763201,17,6,21,5,0.0618729096989967,9,8,15,22,1.60869565217391,1.42307692307692,10.1289133806575,14.8536332090906,52.9900848395299,14.8949320737272,37.0510101103249,44.6239277778297,23,26,1,3,6,6
6,"sim_0006",1428374,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.203943 +0200","2026-08-05 02:16:06.960324 +0200",2.756,10,,,TRUE,"completed",10,0.26847340753074,0.0977028516998127,0.0322938092765999,0.098796818995398,85.0593319462612,7.77774794659181,0.0229545361696424,0.0852844983921386,0.553068538668297,21,2,25,9,0.0690537084398977,12,22,19,37,2.34782608695652,1.58823529411765,3.66752766079583,17.0671039961798,55.1036673552023,30.7368208648116,58.4026158105123,70.8635896240712,23,34,0,6.93333333333333,9,9
7,"sim_0007",1533103,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.764620 +0200","2026-08-05 02:16:06.968230 +0200",3.203,10,,,TRUE,"completed",10,0.255370346881344,0.218469512439528,0.0654092677907081,0.082758156069758,83.0863500280513,2.14553971805488,0.0343995838319136,0.126503552899618,0.186547083925533,8,5,12,20,0.0336538461538462,7,22,7,32,1.07692307692308,0.4375,10.8779868819893,33.6315266252583,6.4262437271896,54.8841943774865,65.1823694103454,13.9726606388386,13,32,0,2,6,6
8,"sim_0008",1637832,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.859418 +0200","2026-08-05 02:16:06.620111 +0200",2.761,10,,,TRUE,"completed",10,0.214371772674623,0.100601022275825,0.032576236991222,0.209974559788444,88.8731089582874,2.33789546813192,0.0227635017945771,0.135273550247786,0.176464595209047,9,3,24,10,0.0318627450980392,7,22,7,33,1.08333333333333,0.382352941176471,4.83869511152806,24.2990709579098,9.19791809602169,24.1988919257333,84.7577358912933,40.6475746984424,12,34,0,2,4,4
9,"sim_0009",1742561,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.959676 +0200","2026-08-05 02:16:06.901256 +0200",2.942,10,,,TRUE,"completed",10,0.105718195070487,0.242489777614515,0.0437097349630141,0.124055725450568,76.477762031431,1.64996183512464,0.0247685291647124,0.153884083812526,0.312767516434418,9,4,14,8,0.027972027972028,7,16,5,27,0.615384615384615,0.363636363636364,6.86412328238743,14.0207951625416,16.9157685788777,25.0199945600285,43.8408397445602,21.6817923216036,13,22,0,2,2,2
10,"sim_0010",1847290,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.555621 +0200","2026-08-05 02:16:06.242782 +0200",2.687,10,,,TRUE,"completed",10,0.117309235434002,0.147600727950067,0.0332054289238478,0.145177938266409,72.8763777102033,8.43140239573233,0.0419327636634364,0.0869361564846218,0.166690975432821,5,4,7,12,0.0292397660818713,6,16,6,23,0.555555555555556,0.263157894736842,10.5335581756788,28.9335981676278,0,36.4293686498068,26.5892749025696,0,9,19,0,1.83333333333334,3,3
11,"sim_0011",1952019,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.696087 +0200","2026-08-05 02:16:07.855305 +0200",3.16,10,,,TRUE,"completed",10,0.217616030987437,0.111001701749034,0.0354347532655403,0.167758798487639,95.3686355193249,1.17553513040835,0.0460571412016771,0.0831001238859284,0.21521858869803,18,1,31,12,0.0244798041615667,9,34,7,47,1.05263157894737,0.465116279069767,0.306024910292169,28.1457615839716,26.8325957393916,35.1798836133054,120.650190948783,53.7895775150842,19,43,0,3,4,4
12,"sim_0012",2056748,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.265640 +0200","2026-08-05 02:16:07.574540 +0200",3.309,10,,,TRUE,"completed",10,0.115485570261315,0.113621456029762,0.0801304544078906,0.0936514348688415,80.4166058583392,4.40825539882581,0.0184236292909358,0.0958310637575212,0.479450649024428,14,8,28,15,0.0454545454545455,6,25,25,35,1.95454545454545,1,26.6535868348441,18.4026066435301,35.6474983352657,59.6899793391947,62.2681386479242,87.1557641019313,22,43,1,4,6,6
13,"sim_0013",2161477,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.894057 +0200","2026-08-05 02:16:07.207260 +0200",3.313,10,,,TRUE,"completed",10,0.295841943891979,0.0899681997932951,0.0287757099639449,0.240349215123438,93.5439283751365,11.8802621961786,0.0239737674544799,0.159373327916449,0.28007744992169,18,3,35,11,0.0662525879917184,9,32,18,44,3.04761904761905,1.39130434782609,6.63814430254653,0,71.6498240584334,25.4828592071696,72.5480970105384,91.6881865932089,21,46,0,7,9,9
14,"sim_0014",2266206,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.336310 +0200","2026-08-05 02:16:07.016078 +0200",2.679,10,,,TRUE,"completed",10,0.159752939338568,0.212766759712102,0.0264020572620169,0.0935640779412204,95.1541530420383,9.37500103650578,0.0236881524946065,0.0670782169546389,0.158980375912538,1,1,10,10,0.025,1,19,2,21,0.5,0.05,2.44623316282828,6.56064339934929,0,37.9162212425386,23.7095281919709,18.3544316591699,2,20,0,0.433333333333334,1,1
15,"sim_0015",2370935,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.632100 +0200","2026-08-05 02:16:07.014245 +0200",2.382,10,,,TRUE,"completed",10,0.3147508373334,0.102188673837749,0.0313213208015727,0.139330381801058,63.2570643622221,2.38657014133148,0.0228642288099786,0.153297572881695,0.149403324216281,5,4,11,11,0.0252525252525253,8,17,6,26,0.555555555555556,0.227272727272727,7.91753907523934,9.12189010558128,7.83129935559818,45.1539011517964,44.9202182177545,31.7211794749572,9,22,0,1,5,5
16,"sim_0016",2475664,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.300068 +0200","2026-08-05 02:16:07.422952 +0200",4.122,10,,,TRUE,"completed",10,0.391190514729818,0.114250076435463,0.0548282311333618,0.157281437575933,90.4378364138719,2.35619608969188,0.0554782015908844,0.136754891242082,0.367638697223577,35,3,42,15,0.0715604801477378,7,25,43,36,4.07894736842105,2.71929824561404,2.02368235600846,8.87969634215587,105.346842625426,55.6334928365777,55.3700668509355,138.136224414335,38,57,3,8,10,10
17,"sim_0017",2580393,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.304461 +0200","2026-08-05 02:16:07.641175 +0200",3.336,10,,,TRUE,"completed",10,0.0883067034449793,0.273299944408142,0.0459735399803797,0.122125616464069,89.3093411847949,8.74027089975358,0.03310702732996,0.120630638180947,0.351276721534959,6,4,12,15,0.0333333333333333,5,19,6,28,0.9,0.333333333333333,16.2077604264796,10.0016103167508,13.8121085563903,37.0596771758769,39.1409517181655,4.36854878905271,10,27,0,1,4,4
18,"sim_0018",2685122,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.891742 +0200","2026-08-05 02:16:08.509250 +0200",4.618,10,,,TRUE,"completed",10,0.137109147344025,0.214063052802663,0.0845943694850639,0.270438490411304,93.7283109671333,1.20696378644014,0.0152846509928893,0.128478566376855,0.273789060890922,15,4,26,16,0.0451127819548872,8,30,14,41,1.89473684210526,0.857142857142857,1.58367746206734,35.5682467416673,31.7759491171857,30.4110579685291,104.871699767625,17.9526887881374,19,42,0,4,6,6
19,"sim_0019",2789851,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.534023 +0200","2026-08-05 02:16:06.951193 +0200",3.417,10,,,TRUE,"completed",10,0.101855362466957,0.134170949417154,0.0602121574780812,0.117917889200277,75.9899197817056,5.83137618524634,0.0130496343395287,0.164464541558474,0.134197820550209,8,7,20,7,0.0469135802469136,4,16,7,26,1.26666666666667,0.703703703703704,11.850265628989,11.577017456234,19.5032302807791,14.6812464008952,111.111016105116,10.1436227406639,15,27,1,2,3,3
20,"sim_0020",2894580,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:05.031145 +0200","2026-08-05 02:16:07.817409 +0200",2.787,10,,,TRUE,"completed",10,0.136670878710397,0.125643882368804,0.0624791592976274,0.105278423802694,64.2592170114112,2.5788976150478,0.0362573878403639,0.129762006256626,0.199124921928358,4,7,11,15,0.020979020979021,7,21,5,31,0.545454545454545,0.230769230769231,27.6259483723519,12.8973669004874,1.39243551239113,36.132190991095,45.6135257102349,25.163001771948,11,26,0,1,2,2
21,"sim_0021",2999309,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.504913 +0200","2026-08-05 02:16:07.485917 +0200",2.981,10,,,TRUE,"completed",10,0.303236503630515,0.0840108694667962,0.0452586933047327,0.191503434521663,73.3068458481381,3.68427470267723,0.0384320409361405,0.0797789506678883,0.415151872695606,21,6,27,7,0.0566448801742919,10,18,11,32,1.92592592592593,1.52941176470588,16.9425337461659,13.2046697354308,72.7641224494415,17.0173079853106,81.2284212817187,63.5085879109333,27,34,1,4,6,6
22,"sim_0022",3104038,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.159154 +0200","2026-08-05 02:16:07.668822 +0200",3.51,10,,,TRUE,"completed",10,0.0922009819924269,0.233932446928391,0.0691184633814635,0.253073075099034,77.2513875747306,2.21060881657475,0.0440581093410841,0.168273295526677,0.17001209742202,4,3,7,19,0.0164835164835165,4,23,2,30,0.428571428571429,0.115384615384615,3.03150425324485,16.1794005070218,0,34.4576257960589,31.6976058013605,0,7,26,0,1,1,1
23,"sim_0023",3208767,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.918748 +0200","2026-08-05 02:16:05.938850 +0200",2.021,10,,,TRUE,"completed",10,0.152335355987088,0.249371988484778,0.0251509015193171,0.267521349286655,58.6251324702882,4.46126224884596,0.0501671714270907,0.151588186093399,0.380678111340591,2,0,3,3,0.166666666666667,1,4,3,6,1,0.333333333333333,0,5.03486301850756,0,3.57237872727401,14.5324451954468,0,2,6,0,1.83333333333333,2,2
24,"sim_0024",3313496,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:03.757789 +0200","2026-08-05 02:16:07.501114 +0200",3.744,10,,,TRUE,"completed",10,0.247464973202402,0.141775136760826,0.0698872205057229,0.153629305229874,92.1874597084605,1.86009821755952,0.0189803770978121,0.0818440922271434,0.100533640430069,9,12,25,18,0.026578073089701,8,24,5,41,1.14285714285714,0.558139534883721,36.3923671013658,39.3493012504874,14.5095890373858,50.0596627707844,100.557592779194,51.2760457034908,21,43,0.500000000000007,2,4,4
25,"sim_0025",3418225,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.297856 +0200","2026-08-05 02:16:07.102979 +0200",2.805,10,,,TRUE,"completed",10,0.106939410072733,0.106222079588661,0.0371303418927247,0.147942542765748,80.7761550211658,4.3749099322924,0.0172836832106345,0.160185380160822,0.400381127018552,13,6,15,8,0.068649885583524,9,9,11,23,1.57894736842105,1.30434782608696,6.24125692418874,19.1008520537158,45.9267961001999,25.4494418339351,50.1496348144194,16.7733951065287,19,23,1,4,5,5
26,"sim_0026",3522954,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.424444 +0200","2026-08-05 02:16:07.090697 +0200",2.666,10,,,TRUE,"completed",10,0.35879856621232,0.188316733009576,0.0207942996913276,0.343863689317464,81.2339886989651,3.87760765947566,0.0159854495883027,0.175449360744678,0.591675429278526,5,3,18,0,0.0138888888888889,7,16,3,24,0.25,0.111111111111111,3.3261333536723,19.6730134197871,8.92377090728874,0,23.2162288122321,50.1948410599793,8,18,0,1,2,2
27,"sim_0027",3627683,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.091251 +0200","2026-08-05 02:16:06.423125 +0200",2.332,10,,,TRUE,"completed",10,0.237151489395753,0.159760468514816,0.0256897041011959,0.160320092940552,81.8801640384934,6.04808513850505,0.045208342590108,0.148462298749041,0.472411766959825,4,2,10,8,0.0277777777777778,3,16,3,21,0.5,0.166666666666667,1.60295802553958,17.1447062684791,7.34010605720511,25.6846132977287,58.5966168741062,12.1263273313556,6,18,0,1,2,2
28,"sim_0028",3732412,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.338816 +0200","2026-08-05 02:16:07.179052 +0200",2.841,10,,,TRUE,"completed",10,0.367141912556362,0.185605485191627,0.0446418313571455,0.239806100441738,70.855561276815,0.955552786961796,0.0175964142484064,0.10686075127205,0.237309000850822,5,2,16,9,0.0285714285714286,4,21,5,27,0.714285714285714,0.2,1.34670958939906,8.57652334925028,1.82186305493718,33.1347749690702,51.7151069292368,20.2758835772242,7,25,0,1.43333333333333,2,2
29,"sim_0029",3837141,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.732259 +0200","2026-08-05 02:16:07.845695 +0200",3.113,10,,,TRUE,"completed",10,0.109031470007118,0.16733464955885,0.0381588551700168,0.0980569929890645,96.7061300950332,2.25613189840826,0.0369993778649773,0.125608996814699,0.193392300899634,6,6,16,18,0.0343137254901961,6,25,8,34,1.16666666666667,0.411764705882353,14.7786780310014,12.7169656752536,17.1704013140389,58.0482861472443,84.5256191912116,21.3505564792189,12,34,0,2,5,5
30,"sim_0030",3941870,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.410915 +0200","2026-08-05 02:16:07.673838 +0200",3.263,10,,,TRUE,"completed",10,0.225906945839506,0.305007784572399,0.0316795996506446,0.229171942499141,93.1089520310776,2.48411488093517,0.0373266302782904,0.0925688233981944,0.204592387825067,7,1,11,6,0.0147058823529412,6,15,2,23,0.25,0.117647058823529,1.19262514411961,8.30548976718605,18.2405752838088,7.982977471044,23.5520852347598,26.5831242219762,8,17,0,1,1,1
31,"sim_0031",4046599,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.506798 +0200","2026-08-05 02:16:07.439285 +0200",2.932,10,,,TRUE,"completed",10,0.0898100201203625,0.104178056284286,0.0386931164490935,0.284253374795409,82.7211586530424,5.90701666843813,0.0533023084157997,0.159569066090173,0.499546246956004,7,6,15,13,0.0247252747252747,8,20,7,32,0.692307692307692,0.321428571428571,17.7861083741648,24.6660402034011,15.63982842899,27.5747600145873,80.1395651421186,8.4907205298189,13,28,0,1,4,4
32,"sim_0032",4151328,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.434065 +0200","2026-08-05 02:16:09.122757 +0200",4.688,10,,,TRUE,"completed",10,0.288022894601554,0.071880128361475,0.0340343927976894,0.0669379724634328,91.0794236708639,5.74394792564827,0.0365585725926011,0.152879952379218,0.550679268194304,74,3,93,4,0.511848975766502,5,14,147,24,49.6493506493507,39.4123711340206,22.8212700477513,26.836878154346,178.250321319354,26.9446515629581,63.1464383588732,268.307954704678,77,97,53,64.2333333333333,71.8466666666666,74
33,"sim_0033",4256057,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.349741 +0200","2026-08-05 02:16:07.273299 +0200",2.923,10,,,TRUE,"completed",10,0.216975247855658,0.168983261126818,0.0615051190351986,0.0915870765535164,68.6750325659911,1.13189713150809,0.0120843232941654,0.105992989047599,0.60618877104526,2,4,13,8,0.00793650793650794,5,20,2,26,0.166666666666667,0.0476190476190476,8.61210318745973,0,15.706837023028,36.4544860003584,46.4343435145845,23.8911035999484,6,21,0,0,1,1
34,"sim_0034",4360786,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.566268 +0200","2026-08-05 02:16:07.660718 +0200",3.094,10,,,TRUE,"completed",10,0.100901947879014,0.0727631439166648,0.0691894236662404,0.229924690250388,72.6602750805517,3.35402701661876,0.0820619103513905,0.119292529863499,0.164548752877033,21,8,33,9,0.0788177339901478,6,19,26,31,3.31034482758621,2.28571428571429,24.3485720327205,36.9513128109696,70.1931956283762,29.2810576841523,154.583902915311,43.8969730675546,29,42,1.00000000000001,7.53333333333335,11,11
35,"sim_0035",4465515,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.856197 +0200","2026-08-05 02:16:07.425792 +0200",2.57,10,,,TRUE,"completed",10,0.141387127017517,0.315698175847726,0.0256003153415392,0.378595241518845,79.1939045021103,2.29955801280699,0.0132176105205339,0.15020873531434,0.218902780510229,2,0,2,4,0,2,6,1,8,0,0,0,6.76318784295716,0,4.91286956404242,4.49442285367189,0,2,6,0,0,0,0
36,"sim_0036",4570244,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.715771 +0200","2026-08-05 02:16:06.556886 +0200",1.842,10,,,TRUE,"completed",10,0.207202796912165,0.163017773879104,0.0187301297812268,0.08113969080133,63.678269513179,13.2336031715571,0.0435296030232178,0.173452404460598,0.0954668824749072,1,1,3,9,0.0416666666666667,1,11,2,13,0.5,0.0833333333333333,4.19426028663653,2.01366397591874,0,26.5695585257851,8.28891687400951,9.56255334429906,2,12,0,1,1,1
37,"sim_0037",4674973,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:05.084474 +0200","2026-08-05 02:16:07.736532 +0200",2.652,10,,,TRUE,"completed",10,0.233075349118952,0.0712129219306499,0.0686249278742183,0.11872275164323,61.7981501070989,1.93900930872459,0.0138485082618698,0.0760617388368377,0.190592280932125,13,5,20,12,0.03125,9,21,8,36,1,0.5625,18.2837725979318,18.6258202423132,23.9663377076787,45.8988709481653,116.292950747134,25.4131983476725,18,32,0,2,4,4
38,"sim_0038",4779702,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.510043 +0200","2026-08-05 02:16:07.328069 +0200",2.818,10,,,TRUE,"completed",10,0.0875109042624466,0.213216753318897,0.0604718568271023,0.136973757811363,68.5679849035624,8.14394956890797,0.0261235582891786,0.0601952269002666,0.294577071572498,4,2,8,9,0.0294117647058824,4,14,3,20,0.5,0.176470588235294,1.56444294461701,11.6036219920618,4.43424338240564,29.7225784909118,45.5473758041317,0,6,17,0,1,2,2
39,"sim_0039",4884431,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:04.865820 +0200","2026-08-05 02:16:07.544075 +0200",2.678,10,,,TRUE,"completed",10,0.197013392664048,0.172179266427418,0.0512677224775923,0.350494298057655,59.5425919396389,3.25249728191457,0.0253320503665538,0.0968844661278288,0.620073850158752,8,0,15,5,0.00625,7,19,2,27,0.125,0.05,0,51.8882432898627,0,11.5159944125595,43.9000556055151,13.0620248307308,8,20,0,0,1,1
40,"sim_0040",4989160,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:02.591203 +0200","2026-08-05 02:16:05.476329 +0200",2.885,10,,,TRUE,"completed",10,0.186804308237151,0.0617073156836395,0.0259689248442466,0.0778498775342334,71.0502766500538,1.16569954513728,0.0105749273704759,0.155035055445042,0.330242949564086,2,3,5,16,0.0380952380952381,1,18,3,22,0.8,0.19047619047619,8.41927644062898,9.49481342553753,0,83.7582486777177,24.5062688364121,0,5,21,0,1,2,2
41,"sim_0041",5093889,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:32.326460 +0200","2026-08-05 02:16:35.146032 +0200",2.82,10,,,TRUE,"completed",10,0.228060275719741,0.178478341583023,0.0399824195265834,0.0843745546689075,71.9876109218432,9.1445638428909,0.0186517509724639,0.140622837881221,0.281412432401299,6,2,11,12,0.0652173913043478,2,16,6,21,1.5,0.521739130434783,1.51115475803791,0,17.1349866376957,38.3847973769434,26.5742539330893,23.0081235667028,8,23,0,2.53333333333333,4,4
42,"sim_0042",5198618,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:32.105014 +0200","2026-08-05 02:16:35.547752 +0200",3.443,10,,,TRUE,"completed",10,0.190156504737347,0.224237123897312,0.0663178839653767,0.122631547100152,79.2687382009915,3.65913528338941,0.0518037821044113,0.0881896687062949,0.512620511064555,11,2,15,14,0.0344827586206897,6,22,7,31,1,0.448275862068966,2.61949010577283,1.70882278673901,38.4802436136424,42.0861585961668,71.5446278550403,10.0152996258986,13,29,0,2,4,4
43,"sim_0043",5303347,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:31.385000 +0200","2026-08-05 02:16:34.847403 +0200",3.462,10,,,TRUE,"completed",10,0.339917678763976,0.0944745403091426,0.0268354699726459,0.088565649327343,95.041438803946,7.24116104904641,0.0234526376704223,0.0855934736321473,0.172828441994576,13,5,26,12,0.0307017543859649,6,25,6,37,1.16666666666667,0.552631578947368,16.0206363391479,8.84605795638387,44.7797273716027,41.495695401237,60.1694425012758,109.623513535851,18,38,0,2,3,3
44,"sim_0044",5408076,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:31.683294 +0200","2026-08-05 02:16:36.259333 +0200",4.576,10,,,TRUE,"completed",10,0.337522484059064,0.0951381256472408,0.0868342344789315,0.0752167696925559,95.5956489683439,6.48949265679609,0.0270632800966509,0.13884518602048,0.232102740434702,30,12,48,22,0.054421768707483,7,29,67,39,3.80952380952381,2.28571428571429,40.2027231489513,37.2580018394276,84.4648088920782,74.0830579675504,102.767472854578,142.622085594604,42,70,2,8,11.5433333333333,12
45,"sim_0045",5512805,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:31.591609 +0200","2026-08-05 02:16:36.112756 +0200",4.521,10,,,TRUE,"completed",10,0.0784107424953879,0.0732855356317462,0.0652665999998284,0.246660784215874,103.45846979258,10.0432612368891,0.0453831248405979,0.0865781841079782,0.174992768624917,23,10,56,17,0.0440016604400166,7,26,39,39,3.21212121212121,1.45205479452055,27.4759496388842,54.3255588730187,50.6939002424687,70.0525020650023,195.66405470589,116.253204380888,33,73,2,5,9,9
46,"sim_0046",5617534,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:31.915402 +0200","2026-08-05 02:16:34.392192 +0200",2.477,10,,,TRUE,"completed",10,0.310419961166385,0.0646414767316743,0.0282742850107113,0.285129264800343,69.7247251145335,4.27659566101572,0.0125285999151276,0.0793122671054961,0.150288878046733,7,1,20,8,0.0178571428571429,5,24,3,32,0.5,0.142857142857143,0.295053978801061,5.40456175333335,22.6003369392094,25.2767647997911,35.3919473873571,57.4341180371116,8,28,0,1,2,2
47,"sim_0047",5722263,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:31.384449 +0200","2026-08-05 02:16:35.231705 +0200",3.848,10,,,TRUE,"completed",10,0.333287507214346,0.14884478134466,0.0645764202229133,0.210614979218118,69.9099210187379,7.86256847673394,0.0487320761491808,0.109704448467108,0.140811060748089,6,3,17,15,0.0590277777777778,2,25,6,30,1.88888888888889,0.53125,6.47591348753279,0,30.7130400517725,38.5399819726583,65.54721915594,27.7749000338092,9,32,0,3,3,3
48,"sim_0048",5826992,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:31.896920 +0200","2026-08-05 02:16:34.167034 +0200",2.27,10,,,TRUE,"completed",10,0.168137650819198,0.165999457161422,0.0235162932674863,0.0977579433826784,71.8944793462753,1.21427391219954,0.0252800235549237,0.0432030800646559,0.195507980719819,2,4,6,13,0.0526315789473684,3,14,5,19,1,0.315789473684211,8.20803588487132,4.00019535981529,7.30496806289281,40.3439605233119,16.5948478608232,5.76658126202978,6,19,0,2,2,2
49,"sim_0049",5931721,20260730,"broad_lhs",,"continuous_lhs",TRUE,FALSE,"completed","2026-08-05 02:16:31.742416 +0200","2026-08-05 02:16:34.233481 +0200",2.491,10,,,TRUE,"completed",10,0.221222684309474,0.223252562700067,0.023411223577411,0.111016449972583,76.2749861514196,1.25922261783965,0.0327606411036576,0.14188607041627,0.123968275711083,1,1,7,6,0.0769230769230769,1,11,3,13,1,0.153846153846154,2.94569855830658,8.99906340180805,0,17.1916000227832,26.31860044391,11.4643040617637,2,13,0,1.13333333333333,2,2
